id,ide,E,ƒË,t
8330,8330,210000,0.3,1
8331,8331,210000,0.3,1
8332,8332,210000,0.3,1
8333,8333,210000,0.3,1
8334,8334,210000,0.3,1
8335,8335,210000,0.3,1
8336,8336,210000,0.3,1
8337,8337,210000,0.3,1
8338,8338,210000,0.3,1
8339,8339,210000,0.3,1
8340,8340,210000,0.3,1
8341,8341,210000,0.3,1
8342,8342,210000,0.3,1
8343,8343,210000,0.3,1
8344,8344,210000,0.3,1
8345,8345,210000,0.3,1
8346,8346,210000,0.3,1
8347,8347,210000,0.3,1
8348,8348,210000,0.3,1
8349,8349,210000,0.3,1
8350,8350,210000,0.3,1
8351,8351,210000,0.3,1
8352,8352,210000,0.3,1
8353,8353,210000,0.3,1
8354,8354,210000,0.3,1
8355,8355,210000,0.3,1
8356,8356,210000,0.3,1
8357,8357,210000,0.3,1
8358,8358,210000,0.3,1
8359,8359,210000,0.3,1
8360,8360,210000,0.3,1
8361,8361,210000,0.3,1
8362,8362,210000,0.3,1
8363,8363,210000,0.3,1
8364,8364,210000,0.3,1
8365,8365,210000,0.3,1
8366,8366,210000,0.3,1
8367,8367,210000,0.3,1
8368,8368,210000,0.3,1
8369,8369,210000,0.3,1
8370,8370,210000,0.3,1
8371,8371,210000,0.3,1
8372,8372,210000,0.3,1
8373,8373,210000,0.3,1
8374,8374,210000,0.3,1
8375,8375,210000,0.3,1
8376,8376,210000,0.3,1
8377,8377,210000,0.3,1
8378,8378,210000,0.3,1
8379,8379,210000,0.3,1
8380,8380,210000,0.3,1
8381,8381,210000,0.3,1
8382,8382,210000,0.3,1
8383,8383,210000,0.3,1
8384,8384,210000,0.3,1
8385,8385,210000,0.3,1
8386,8386,210000,0.3,1
8387,8387,210000,0.3,1
8388,8388,210000,0.3,1
8389,8389,210000,0.3,1
8390,8390,210000,0.3,1
8391,8391,210000,0.3,1
8392,8392,210000,0.3,1
8393,8393,210000,0.3,1
8394,8394,210000,0.3,1
8395,8395,210000,0.3,1
8396,8396,210000,0.3,1
8397,8397,210000,0.3,1
8398,8398,210000,0.3,1
8399,8399,210000,0.3,1
8400,8400,210000,0.3,1
8401,8401,210000,0.3,1
8402,8402,210000,0.3,1
8403,8403,210000,0.3,1
8404,8404,210000,0.3,1
8405,8405,210000,0.3,1
8406,8406,210000,0.3,1
8407,8407,210000,0.3,1
8408,8408,210000,0.3,1
8409,8409,210000,0.3,1
8410,8410,210000,0.3,1
8411,8411,210000,0.3,1
8412,8412,210000,0.3,1
8413,8413,210000,0.3,1
8414,8414,210000,0.3,1
8415,8415,210000,0.3,1
8416,8416,210000,0.3,1
8417,8417,210000,0.3,1
8418,8418,210000,0.3,1
8419,8419,210000,0.3,1
8420,8420,210000,0.3,1
8421,8421,210000,0.3,1
8422,8422,210000,0.3,1
8423,8423,210000,0.3,1
8424,8424,210000,0.3,1
8425,8425,210000,0.3,1
8426,8426,210000,0.3,1
8427,8427,210000,0.3,1
8428,8428,210000,0.3,1
8429,8429,210000,0.3,1
8430,8430,210000,0.3,1
8431,8431,210000,0.3,1
8432,8432,210000,0.3,1
8433,8433,210000,0.3,1
8434,8434,210000,0.3,1
8435,8435,210000,0.3,1
8436,8436,210000,0.3,1
8437,8437,210000,0.3,1
8438,8438,210000,0.3,1
8439,8439,210000,0.3,1
8440,8440,210000,0.3,1
8441,8441,210000,0.3,1
8442,8442,210000,0.3,1
8443,8443,210000,0.3,1
8444,8444,210000,0.3,1
8445,8445,210000,0.3,1
8446,8446,210000,0.3,1
8447,8447,210000,0.3,1
8448,8448,210000,0.3,1
8449,8449,210000,0.3,1
8450,8450,210000,0.3,1
8451,8451,210000,0.3,1
8452,8452,210000,0.3,1
8453,8453,210000,0.3,1
8454,8454,210000,0.3,1
8455,8455,210000,0.3,1
8456,8456,210000,0.3,1
8457,8457,210000,0.3,1
8458,8458,210000,0.3,1
8459,8459,210000,0.3,1
8460,8460,210000,0.3,1
8461,8461,210000,0.3,1
8462,8462,210000,0.3,1
8463,8463,210000,0.3,1
8464,8464,210000,0.3,1
8465,8465,210000,0.3,1
8466,8466,210000,0.3,1
8467,8467,210000,0.3,1
8468,8468,210000,0.3,1
8469,8469,210000,0.3,1
8470,8470,210000,0.3,1
8471,8471,210000,0.3,1
8472,8472,210000,0.3,1
8473,8473,210000,0.3,1
8474,8474,210000,0.3,1
8475,8475,210000,0.3,1
8476,8476,210000,0.3,1
8477,8477,210000,0.3,1
8478,8478,210000,0.3,1
8479,8479,210000,0.3,1
8480,8480,210000,0.3,1
8481,8481,210000,0.3,1
8482,8482,210000,0.3,1
8483,8483,210000,0.3,1
8484,8484,210000,0.3,1
8485,8485,210000,0.3,1
8486,8486,210000,0.3,1
8487,8487,210000,0.3,1
8488,8488,210000,0.3,1
8489,8489,210000,0.3,1
8490,8490,210000,0.3,1
8491,8491,210000,0.3,1
8492,8492,210000,0.3,1
8493,8493,210000,0.3,1
8494,8494,210000,0.3,1
8495,8495,210000,0.3,1
8496,8496,210000,0.3,1
8497,8497,210000,0.3,1
8498,8498,210000,0.3,1
8499,8499,210000,0.3,1
8500,8500,210000,0.3,1
8501,8501,210000,0.3,1
8502,8502,210000,0.3,1
8503,8503,210000,0.3,1
8504,8504,210000,0.3,1
8505,8505,210000,0.3,1
8506,8506,210000,0.3,1
8507,8507,210000,0.3,1
8508,8508,210000,0.3,1
8509,8509,210000,0.3,1
8510,8510,210000,0.3,1
8511,8511,210000,0.3,1
8512,8512,210000,0.3,1
8513,8513,210000,0.3,1
8514,8514,210000,0.3,1
8515,8515,210000,0.3,1
8516,8516,210000,0.3,1
8517,8517,210000,0.3,1
8518,8518,210000,0.3,1
8519,8519,210000,0.3,1
8520,8520,210000,0.3,1
8521,8521,210000,0.3,1
8522,8522,210000,0.3,1
8523,8523,210000,0.3,1
8524,8524,210000,0.3,1
8525,8525,210000,0.3,1
8526,8526,210000,0.3,1
8527,8527,210000,0.3,1
8528,8528,210000,0.3,1
8529,8529,210000,0.3,1
8530,8530,210000,0.3,1
8531,8531,210000,0.3,1
8532,8532,210000,0.3,1
8533,8533,210000,0.3,1
8534,8534,210000,0.3,1
8535,8535,210000,0.3,1
8536,8536,210000,0.3,1
8537,8537,210000,0.3,1
8538,8538,210000,0.3,1
8539,8539,210000,0.3,1
8540,8540,210000,0.3,1
8541,8541,210000,0.3,1
8542,8542,210000,0.3,1
8543,8543,210000,0.3,1
8544,8544,210000,0.3,1
8545,8545,210000,0.3,1
8546,8546,210000,0.3,1
8547,8547,210000,0.3,1
8548,8548,210000,0.3,1
8549,8549,210000,0.3,1
8550,8550,210000,0.3,1
8551,8551,210000,0.3,1
8552,8552,210000,0.3,1
8553,8553,210000,0.3,1
8554,8554,210000,0.3,1
8555,8555,210000,0.3,1
8556,8556,210000,0.3,1
8557,8557,210000,0.3,1
8558,8558,210000,0.3,1
8559,8559,210000,0.3,1
8560,8560,210000,0.3,1
8561,8561,210000,0.3,1
8562,8562,210000,0.3,1
8563,8563,210000,0.3,1
8564,8564,210000,0.3,1
8565,8565,210000,0.3,1
8566,8566,210000,0.3,1
8567,8567,210000,0.3,1
8568,8568,210000,0.3,1
8569,8569,210000,0.3,1
8570,8570,210000,0.3,1
8571,8571,210000,0.3,1
8572,8572,210000,0.3,1
8573,8573,210000,0.3,1
8574,8574,210000,0.3,1
8575,8575,210000,0.3,1
8576,8576,210000,0.3,1
8577,8577,210000,0.3,1
8578,8578,210000,0.3,1
8579,8579,210000,0.3,1
8580,8580,210000,0.3,1
8581,8581,210000,0.3,1
8582,8582,210000,0.3,1
8583,8583,210000,0.3,1
8584,8584,210000,0.3,1
8585,8585,210000,0.3,1
8586,8586,210000,0.3,1
8587,8587,210000,0.3,1
8588,8588,210000,0.3,1
8589,8589,210000,0.3,1
8590,8590,210000,0.3,1
8591,8591,210000,0.3,1
8592,8592,210000,0.3,1
8593,8593,210000,0.3,1
8594,8594,210000,0.3,1
8595,8595,210000,0.3,1
8596,8596,210000,0.3,1
8597,8597,210000,0.3,1
8598,8598,210000,0.3,1
8599,8599,210000,0.3,1
8600,8600,210000,0.3,1
8601,8601,210000,0.3,1
8602,8602,210000,0.3,1
8603,8603,210000,0.3,1
8604,8604,210000,0.3,1
8605,8605,210000,0.3,1
8606,8606,210000,0.3,1
8607,8607,210000,0.3,1
8608,8608,210000,0.3,1
8609,8609,210000,0.3,1
8610,8610,210000,0.3,1
8611,8611,210000,0.3,1
8612,8612,210000,0.3,1
8613,8613,210000,0.3,1
8614,8614,210000,0.3,1
8615,8615,210000,0.3,1
8616,8616,210000,0.3,1
8617,8617,210000,0.3,1
8618,8618,210000,0.3,1
8619,8619,210000,0.3,1
8620,8620,210000,0.3,1
8621,8621,210000,0.3,1
8622,8622,210000,0.3,1
8623,8623,210000,0.3,1
8624,8624,210000,0.3,1
8625,8625,210000,0.3,1
8626,8626,210000,0.3,1
8627,8627,210000,0.3,1
8628,8628,210000,0.3,1
8629,8629,210000,0.3,1
8630,8630,210000,0.3,1
8631,8631,210000,0.3,1
8632,8632,210000,0.3,1
8633,8633,210000,0.3,1
8634,8634,210000,0.3,1
8635,8635,210000,0.3,1
8636,8636,210000,0.3,1
8637,8637,210000,0.3,1
8638,8638,210000,0.3,1
8639,8639,210000,0.3,1
8640,8640,210000,0.3,1
8641,8641,210000,0.3,1
8642,8642,210000,0.3,1
8643,8643,210000,0.3,1
8644,8644,210000,0.3,1
8645,8645,210000,0.3,1
8646,8646,210000,0.3,1
8647,8647,210000,0.3,1
8648,8648,210000,0.3,1
8649,8649,210000,0.3,1
8650,8650,210000,0.3,1
8651,8651,210000,0.3,1
8652,8652,210000,0.3,1
8653,8653,210000,0.3,1
8654,8654,210000,0.3,1
8655,8655,210000,0.3,1
8656,8656,210000,0.3,1
8657,8657,210000,0.3,1
8658,8658,210000,0.3,1
8659,8659,210000,0.3,1
8660,8660,210000,0.3,1
8661,8661,210000,0.3,1
8662,8662,210000,0.3,1
8663,8663,210000,0.3,1
8664,8664,210000,0.3,1
8665,8665,210000,0.3,1
8666,8666,210000,0.3,1
8667,8667,210000,0.3,1
8668,8668,210000,0.3,1
8669,8669,210000,0.3,1
8670,8670,210000,0.3,1
8671,8671,210000,0.3,1
8672,8672,210000,0.3,1
8673,8673,210000,0.3,1
8674,8674,210000,0.3,1
8675,8675,210000,0.3,1
8676,8676,210000,0.3,1
8677,8677,210000,0.3,1
8678,8678,210000,0.3,1
8679,8679,210000,0.3,1
8680,8680,210000,0.3,1
8681,8681,210000,0.3,1
8682,8682,210000,0.3,1
8683,8683,210000,0.3,1
8684,8684,210000,0.3,1
8685,8685,210000,0.3,1
8686,8686,210000,0.3,1
8687,8687,210000,0.3,1
8688,8688,210000,0.3,1
8689,8689,210000,0.3,1
8690,8690,210000,0.3,1
8691,8691,210000,0.3,1
8692,8692,210000,0.3,1
8693,8693,210000,0.3,1
8694,8694,210000,0.3,1
8695,8695,210000,0.3,1
8696,8696,210000,0.3,1
8697,8697,210000,0.3,1
8698,8698,210000,0.3,1
8699,8699,210000,0.3,1
8700,8700,210000,0.3,1
8701,8701,210000,0.3,1
8702,8702,210000,0.3,1
8703,8703,210000,0.3,1
8704,8704,210000,0.3,1
8705,8705,210000,0.3,1
8706,8706,210000,0.3,1
8707,8707,210000,0.3,1
8708,8708,210000,0.3,1
8709,8709,210000,0.3,1
8710,8710,210000,0.3,1
8711,8711,210000,0.3,1
8712,8712,210000,0.3,1
8713,8713,210000,0.3,1
8714,8714,210000,0.3,1
8715,8715,210000,0.3,1
8716,8716,210000,0.3,1
8717,8717,210000,0.3,1
8718,8718,210000,0.3,1
8719,8719,210000,0.3,1
8720,8720,210000,0.3,1
8721,8721,210000,0.3,1
8722,8722,210000,0.3,1
8723,8723,210000,0.3,1
8724,8724,210000,0.3,1
8725,8725,210000,0.3,1
8726,8726,210000,0.3,1
8727,8727,210000,0.3,1
8728,8728,210000,0.3,1
8729,8729,210000,0.3,1
8730,8730,210000,0.3,1
8731,8731,210000,0.3,1
8732,8732,210000,0.3,1
8733,8733,210000,0.3,1
8734,8734,210000,0.3,1
8735,8735,210000,0.3,1
8736,8736,210000,0.3,1
8737,8737,210000,0.3,1
8738,8738,210000,0.3,1
8739,8739,210000,0.3,1
8740,8740,210000,0.3,1
8741,8741,210000,0.3,1
8742,8742,210000,0.3,1
8743,8743,210000,0.3,1
8744,8744,210000,0.3,1
8745,8745,210000,0.3,1
8746,8746,210000,0.3,1
8747,8747,210000,0.3,1
8748,8748,210000,0.3,1
8749,8749,210000,0.3,1
8750,8750,210000,0.3,1
8751,8751,210000,0.3,1
8752,8752,210000,0.3,1
8753,8753,210000,0.3,1
8754,8754,210000,0.3,1
8755,8755,210000,0.3,1
8756,8756,210000,0.3,1
8757,8757,210000,0.3,1
8758,8758,210000,0.3,1
8759,8759,210000,0.3,1
8760,8760,210000,0.3,1
8761,8761,210000,0.3,1
8762,8762,210000,0.3,1
8763,8763,210000,0.3,1
8764,8764,210000,0.3,1
8765,8765,210000,0.3,1
8766,8766,210000,0.3,1
8767,8767,210000,0.3,1
8768,8768,210000,0.3,1
8769,8769,210000,0.3,1
8770,8770,210000,0.3,1
8771,8771,210000,0.3,1
8772,8772,210000,0.3,1
8773,8773,210000,0.3,1
8774,8774,210000,0.3,1
8775,8775,210000,0.3,1
8776,8776,210000,0.3,1
8777,8777,210000,0.3,1
8778,8778,210000,0.3,1
8779,8779,210000,0.3,1
8780,8780,210000,0.3,1
8781,8781,210000,0.3,1
8782,8782,210000,0.3,1
8783,8783,210000,0.3,1
8784,8784,210000,0.3,1
8785,8785,210000,0.3,1
8786,8786,210000,0.3,1
8787,8787,210000,0.3,1
8788,8788,210000,0.3,1
8789,8789,210000,0.3,1
8790,8790,210000,0.3,1
8791,8791,210000,0.3,1
8792,8792,210000,0.3,1
8793,8793,210000,0.3,1
8794,8794,210000,0.3,1
8795,8795,210000,0.3,1
8796,8796,210000,0.3,1
8797,8797,210000,0.3,1
8798,8798,210000,0.3,1
8799,8799,210000,0.3,1
8800,8800,210000,0.3,1
8801,8801,210000,0.3,1
8802,8802,210000,0.3,1
8803,8803,210000,0.3,1
8804,8804,210000,0.3,1
8805,8805,210000,0.3,1
8806,8806,210000,0.3,1
8807,8807,210000,0.3,1
8808,8808,210000,0.3,1
8809,8809,210000,0.3,1
8810,8810,210000,0.3,1
8811,8811,210000,0.3,1
8812,8812,210000,0.3,1
8813,8813,210000,0.3,1
8814,8814,210000,0.3,1
8815,8815,210000,0.3,1
8816,8816,210000,0.3,1
8817,8817,210000,0.3,1
8818,8818,210000,0.3,1
8819,8819,210000,0.3,1
8820,8820,210000,0.3,1
8821,8821,210000,0.3,1
8822,8822,210000,0.3,1
8823,8823,210000,0.3,1
8824,8824,210000,0.3,1
8825,8825,210000,0.3,1
8826,8826,210000,0.3,1
8827,8827,210000,0.3,1
8828,8828,210000,0.3,1
8829,8829,210000,0.3,1
8830,8830,210000,0.3,1
8831,8831,210000,0.3,1
8832,8832,210000,0.3,1
8833,8833,210000,0.3,1
8834,8834,210000,0.3,1
8835,8835,210000,0.3,1
8836,8836,210000,0.3,1
8837,8837,210000,0.3,1
8838,8838,210000,0.3,1
8839,8839,210000,0.3,1
8840,8840,210000,0.3,1
8841,8841,210000,0.3,1
8842,8842,210000,0.3,1
8843,8843,210000,0.3,1
8844,8844,210000,0.3,1
8845,8845,210000,0.3,1
8846,8846,210000,0.3,1
8847,8847,210000,0.3,1
8848,8848,210000,0.3,1
8849,8849,210000,0.3,1
8850,8850,210000,0.3,1
8851,8851,210000,0.3,1
8852,8852,210000,0.3,1
8853,8853,210000,0.3,1
8854,8854,210000,0.3,1
8855,8855,210000,0.3,1
8856,8856,210000,0.3,1
8857,8857,210000,0.3,1
8858,8858,210000,0.3,1
8859,8859,210000,0.3,1
8860,8860,210000,0.3,1
8861,8861,210000,0.3,1
8862,8862,210000,0.3,1
8863,8863,210000,0.3,1
8864,8864,210000,0.3,1
8865,8865,210000,0.3,1
8866,8866,210000,0.3,1
8867,8867,210000,0.3,1
8868,8868,210000,0.3,1
8869,8869,210000,0.3,1
8870,8870,210000,0.3,1
8871,8871,210000,0.3,1
8872,8872,210000,0.3,1
8873,8873,210000,0.3,1
8874,8874,210000,0.3,1
8875,8875,210000,0.3,1
8876,8876,210000,0.3,1
8877,8877,210000,0.3,1
8878,8878,210000,0.3,1
8879,8879,210000,0.3,1
8880,8880,210000,0.3,1
8881,8881,210000,0.3,1
8882,8882,210000,0.3,1
8883,8883,210000,0.3,1
8884,8884,210000,0.3,1
8885,8885,210000,0.3,1
8886,8886,210000,0.3,1
8887,8887,210000,0.3,1
8888,8888,210000,0.3,1
8889,8889,210000,0.3,1
8890,8890,210000,0.3,1
8891,8891,210000,0.3,1
8892,8892,210000,0.3,1
8893,8893,210000,0.3,1
8894,8894,210000,0.3,1
8895,8895,210000,0.3,1
8896,8896,210000,0.3,1
8897,8897,210000,0.3,1
8898,8898,210000,0.3,1
8899,8899,210000,0.3,1
8900,8900,210000,0.3,1
8901,8901,210000,0.3,1
8902,8902,210000,0.3,1
8903,8903,210000,0.3,1
8904,8904,210000,0.3,1
8905,8905,210000,0.3,1
8906,8906,210000,0.3,1
8907,8907,210000,0.3,1
8908,8908,210000,0.3,1
8909,8909,210000,0.3,1
8910,8910,210000,0.3,1
8911,8911,210000,0.3,1
8912,8912,210000,0.3,1
8913,8913,210000,0.3,1
8914,8914,210000,0.3,1
8915,8915,210000,0.3,1
8916,8916,210000,0.3,1
8917,8917,210000,0.3,1
8918,8918,210000,0.3,1
8919,8919,210000,0.3,1
8920,8920,210000,0.3,1
8921,8921,210000,0.3,1
8922,8922,210000,0.3,1
8923,8923,210000,0.3,1
8924,8924,210000,0.3,1
8925,8925,210000,0.3,1
8926,8926,210000,0.3,1
8927,8927,210000,0.3,1
8928,8928,210000,0.3,1
8929,8929,210000,0.3,1
8930,8930,210000,0.3,1
8931,8931,210000,0.3,1
8932,8932,210000,0.3,1
8933,8933,210000,0.3,1
8934,8934,210000,0.3,1
8935,8935,210000,0.3,1
8936,8936,210000,0.3,1
8937,8937,210000,0.3,1
8938,8938,210000,0.3,1
8939,8939,210000,0.3,1
8940,8940,210000,0.3,1
8941,8941,210000,0.3,1
8942,8942,210000,0.3,1
8943,8943,210000,0.3,1
8944,8944,210000,0.3,1
8945,8945,210000,0.3,1
8946,8946,210000,0.3,1
8947,8947,210000,0.3,1
8948,8948,210000,0.3,1
8949,8949,210000,0.3,1
8950,8950,210000,0.3,1
8951,8951,210000,0.3,1
8952,8952,210000,0.3,1
8953,8953,210000,0.3,1
8954,8954,210000,0.3,1
8955,8955,210000,0.3,1
8956,8956,210000,0.3,1
8957,8957,210000,0.3,1
8958,8958,210000,0.3,1
8959,8959,210000,0.3,1
8960,8960,210000,0.3,1
8961,8961,210000,0.3,1
8962,8962,210000,0.3,1
8963,8963,210000,0.3,1
8964,8964,210000,0.3,1
8965,8965,210000,0.3,1
8966,8966,210000,0.3,1
8967,8967,210000,0.3,1
8968,8968,210000,0.3,1
8969,8969,210000,0.3,1
8970,8970,210000,0.3,1
8971,8971,210000,0.3,1
8972,8972,210000,0.3,1
8973,8973,210000,0.3,1
8974,8974,210000,0.3,1
8975,8975,210000,0.3,1
8976,8976,210000,0.3,1
8977,8977,210000,0.3,1
8978,8978,210000,0.3,1
8979,8979,210000,0.3,1
8980,8980,210000,0.3,1
8981,8981,210000,0.3,1
8982,8982,210000,0.3,1
8983,8983,210000,0.3,1
8984,8984,210000,0.3,1
8985,8985,210000,0.3,1
8986,8986,210000,0.3,1
8987,8987,210000,0.3,1
8988,8988,210000,0.3,1
8989,8989,210000,0.3,1
8990,8990,210000,0.3,1
8991,8991,210000,0.3,1
8992,8992,210000,0.3,1
8993,8993,210000,0.3,1
8994,8994,210000,0.3,1
8995,8995,210000,0.3,1
8996,8996,210000,0.3,1
8997,8997,210000,0.3,1
8998,8998,210000,0.3,1
8999,8999,210000,0.3,1
9000,9000,210000,0.3,1
9001,9001,210000,0.3,1
9002,9002,210000,0.3,1
9003,9003,210000,0.3,1
9004,9004,210000,0.3,1
9005,9005,210000,0.3,1
9006,9006,210000,0.3,1
9007,9007,210000,0.3,1
9008,9008,210000,0.3,1
9009,9009,210000,0.3,1
9010,9010,210000,0.3,1
9011,9011,210000,0.3,1
9012,9012,210000,0.3,1
9013,9013,210000,0.3,1
9014,9014,210000,0.3,1
9015,9015,210000,0.3,1
9016,9016,210000,0.3,1
9017,9017,210000,0.3,1
9018,9018,210000,0.3,1
9019,9019,210000,0.3,1
9020,9020,210000,0.3,1
9021,9021,210000,0.3,1
9022,9022,210000,0.3,1
9023,9023,210000,0.3,1
9024,9024,210000,0.3,1
9025,9025,210000,0.3,1
9026,9026,210000,0.3,1
9027,9027,210000,0.3,1
9028,9028,210000,0.3,1
9029,9029,210000,0.3,1
9030,9030,210000,0.3,1
9031,9031,210000,0.3,1
9032,9032,210000,0.3,1
9033,9033,210000,0.3,1
9034,9034,210000,0.3,1
9035,9035,210000,0.3,1
9036,9036,210000,0.3,1
9037,9037,210000,0.3,1
9038,9038,210000,0.3,1
9039,9039,210000,0.3,1
9040,9040,210000,0.3,1
9041,9041,210000,0.3,1
9042,9042,210000,0.3,1
9043,9043,210000,0.3,1
9044,9044,210000,0.3,1
9045,9045,210000,0.3,1
9046,9046,210000,0.3,1
9047,9047,210000,0.3,1
9048,9048,210000,0.3,1
9049,9049,210000,0.3,1
9050,9050,210000,0.3,1
9051,9051,210000,0.3,1
9052,9052,210000,0.3,1
9053,9053,210000,0.3,1
9054,9054,210000,0.3,1
9055,9055,210000,0.3,1
9056,9056,210000,0.3,1
9057,9057,210000,0.3,1
9058,9058,210000,0.3,1
9059,9059,210000,0.3,1
9060,9060,210000,0.3,1
9061,9061,210000,0.3,1
9062,9062,210000,0.3,1
9063,9063,210000,0.3,1
9064,9064,210000,0.3,1
9065,9065,210000,0.3,1
9066,9066,210000,0.3,1
9067,9067,210000,0.3,1
9068,9068,210000,0.3,1
9069,9069,210000,0.3,1
9070,9070,210000,0.3,1
9071,9071,210000,0.3,1
9072,9072,210000,0.3,1
9073,9073,210000,0.3,1
9074,9074,210000,0.3,1
9075,9075,210000,0.3,1
9076,9076,210000,0.3,1
9077,9077,210000,0.3,1
9078,9078,210000,0.3,1
9079,9079,210000,0.3,1
9080,9080,210000,0.3,1
9081,9081,210000,0.3,1
9082,9082,210000,0.3,1
9083,9083,210000,0.3,1
9084,9084,210000,0.3,1
9085,9085,210000,0.3,1
9086,9086,210000,0.3,1
9087,9087,210000,0.3,1
9088,9088,210000,0.3,1
9089,9089,210000,0.3,1
9090,9090,210000,0.3,1
9091,9091,210000,0.3,1
9092,9092,210000,0.3,1
9093,9093,210000,0.3,1
9094,9094,210000,0.3,1
9095,9095,210000,0.3,1
9096,9096,210000,0.3,1
9097,9097,210000,0.3,1
9098,9098,210000,0.3,1
9099,9099,210000,0.3,1
9100,9100,210000,0.3,1
9101,9101,210000,0.3,1
9102,9102,210000,0.3,1
9103,9103,210000,0.3,1
9104,9104,210000,0.3,1
9105,9105,210000,0.3,1
9106,9106,210000,0.3,1
9107,9107,210000,0.3,1
9108,9108,210000,0.3,1
9109,9109,210000,0.3,1
9110,9110,210000,0.3,1
9111,9111,210000,0.3,1
9112,9112,210000,0.3,1
9113,9113,210000,0.3,1
9114,9114,210000,0.3,1
9115,9115,210000,0.3,1
9116,9116,210000,0.3,1
9117,9117,210000,0.3,1
9118,9118,210000,0.3,1
9119,9119,210000,0.3,1
9120,9120,210000,0.3,1
9121,9121,210000,0.3,1
9122,9122,210000,0.3,1
9123,9123,210000,0.3,1
9124,9124,210000,0.3,1
9125,9125,210000,0.3,1
9126,9126,210000,0.3,1
9127,9127,210000,0.3,1
9128,9128,210000,0.3,1
9129,9129,210000,0.3,1
9130,9130,210000,0.3,1
9131,9131,210000,0.3,1
9132,9132,210000,0.3,1
9133,9133,210000,0.3,1
9134,9134,210000,0.3,1
9135,9135,210000,0.3,1
9136,9136,210000,0.3,1
9137,9137,210000,0.3,1
9138,9138,210000,0.3,1
9139,9139,210000,0.3,1
9140,9140,210000,0.3,1
9141,9141,210000,0.3,1
9142,9142,210000,0.3,1
9143,9143,210000,0.3,1
9144,9144,210000,0.3,1
9145,9145,210000,0.3,1
9146,9146,210000,0.3,1
9147,9147,210000,0.3,1
9148,9148,210000,0.3,1
9149,9149,210000,0.3,1
9150,9150,210000,0.3,1
9151,9151,210000,0.3,1
9152,9152,210000,0.3,1
9153,9153,210000,0.3,1
9154,9154,210000,0.3,1
9155,9155,210000,0.3,1
9156,9156,210000,0.3,1
9157,9157,210000,0.3,1
9158,9158,210000,0.3,1
9159,9159,210000,0.3,1
9160,9160,210000,0.3,1
9161,9161,210000,0.3,1
9162,9162,210000,0.3,1
9163,9163,210000,0.3,1
9164,9164,210000,0.3,1
9165,9165,210000,0.3,1
9166,9166,210000,0.3,1
9167,9167,210000,0.3,1
9168,9168,210000,0.3,1
9169,9169,210000,0.3,1
9170,9170,210000,0.3,1
9171,9171,210000,0.3,1
9172,9172,210000,0.3,1
9173,9173,210000,0.3,1
9174,9174,210000,0.3,1
9175,9175,210000,0.3,1
9176,9176,210000,0.3,1
9177,9177,210000,0.3,1
9178,9178,210000,0.3,1
9179,9179,210000,0.3,1
9180,9180,210000,0.3,1
9181,9181,210000,0.3,1
9182,9182,210000,0.3,1
9183,9183,210000,0.3,1
9184,9184,210000,0.3,1
9185,9185,210000,0.3,1
9186,9186,210000,0.3,1
9187,9187,210000,0.3,1
9188,9188,210000,0.3,1
9189,9189,210000,0.3,1
9190,9190,210000,0.3,1
9191,9191,210000,0.3,1
9192,9192,210000,0.3,1
9193,9193,210000,0.3,1
9194,9194,210000,0.3,1
9195,9195,210000,0.3,1
9196,9196,210000,0.3,1
9197,9197,210000,0.3,1
9198,9198,210000,0.3,1
9199,9199,210000,0.3,1
9200,9200,210000,0.3,1
9201,9201,210000,0.3,1
9202,9202,210000,0.3,1
9203,9203,210000,0.3,1
9204,9204,210000,0.3,1
9205,9205,210000,0.3,1
9206,9206,210000,0.3,1
9207,9207,210000,0.3,1
9208,9208,210000,0.3,1
9209,9209,210000,0.3,1
9210,9210,210000,0.3,1
9211,9211,210000,0.3,1
9212,9212,210000,0.3,1
9213,9213,210000,0.3,1
9214,9214,210000,0.3,1
9215,9215,210000,0.3,1
9216,9216,210000,0.3,1
9217,9217,210000,0.3,1
9218,9218,210000,0.3,1
9219,9219,210000,0.3,1
9220,9220,210000,0.3,1
9221,9221,210000,0.3,1
9222,9222,210000,0.3,1
9223,9223,210000,0.3,1
9224,9224,210000,0.3,1
9225,9225,210000,0.3,1
9226,9226,210000,0.3,1
9227,9227,210000,0.3,1
9228,9228,210000,0.3,1
9229,9229,210000,0.3,1
9230,9230,210000,0.3,1
9231,9231,210000,0.3,1
9232,9232,210000,0.3,1
9233,9233,210000,0.3,1
9234,9234,210000,0.3,1
9235,9235,210000,0.3,1
9236,9236,210000,0.3,1
9237,9237,210000,0.3,1
9238,9238,210000,0.3,1
9239,9239,210000,0.3,1
9240,9240,210000,0.3,1
9241,9241,210000,0.3,1
9242,9242,210000,0.3,1
9243,9243,210000,0.3,1
9244,9244,210000,0.3,1
9245,9245,210000,0.3,1
9246,9246,210000,0.3,1
9247,9247,210000,0.3,1
9248,9248,210000,0.3,1
9249,9249,210000,0.3,1
9250,9250,210000,0.3,1
9251,9251,210000,0.3,1
9252,9252,210000,0.3,1
9253,9253,210000,0.3,1
9254,9254,210000,0.3,1
9255,9255,210000,0.3,1
9256,9256,210000,0.3,1
9257,9257,210000,0.3,1
9258,9258,210000,0.3,1
9259,9259,210000,0.3,1
9260,9260,210000,0.3,1
9261,9261,210000,0.3,1
